datasetId,splitName,sourceType,trackId,engine,durationSeconds,usedLearned,fallbackReason,rootAccuracy,majorMinorAccuracy,detailedAccuracy,noChordPrecision,noChordRecall,noChordF1,fragmentationRate,predictedRegionCount,regionsPerMinute,veryShortRegionCount,oneWindowRegionCount,oneWindowRegionRate,veryShortRegionRate,flickerEventCount,meanAbsoluteBoundaryErrorMs,medianAbsoluteBoundaryErrorMs,meanSignedBoundaryErrorMs,boundariesWithin100ms,boundariesWithin250ms,boundariesWithin500ms,boundariesWithin1000ms,mlOverrideCountVsRule,percentRuleWindowsChangedByMl,ruleMlAgreementRate,averageEffectiveLearnedWeight,averageLearnedEntropy,runtimePerAudioMinuteSeconds,peakMemoryMiB
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk1-114-Ab_comp,rule-only,25.258412698412698,false,,0.65343,0.65343,0.65343,0,0,0,0.5,6,14.252684,0,0,0,0,0,1120.736,859.152,-253.881,0.2,0.2,0.4,0.6,,,,,,0.939313,331.067
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk1-114-Ab_comp,observation-hybrid,25.258412698412698,true,,0.65343,0.65343,0.65343,0,0,0,0.333333,4,9.50179,0,0,0,0,0,2908.654,2174.889,1877.698,0.2,0.2,0.4,0.4,3,0.046875,0.34375,0.03803556302793233,0.3217667984841969,1.622829,361.753
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk1-114-Ab_comp,ml-only,25.258412698412698,true,,0.698067,0.698067,0.658473,0,0,0,0.5,6,14.252684,0,0,0,0,0,494.956,159.442,-277.572,0.2,0.6,0.8,0.8,,,,,,0.489691,361.955
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk1-114-Ab_comp,legacy-region-hybrid,25.258412698412698,true,,0.700314,0.700314,0.700314,0,0,0,0.5,6,14.252684,0,0,0,0,0,1120.736,859.152,-253.881,0.2,0.2,0.4,0.6,,,,,,1.04643,361.955
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk1-114-Ab_solo,rule-only,25.258412698412698,false,,0.291725,0.019236,0.019236,0,0,0,0.833333,7,16.628132,0,0,0,0,0,1052.64,1093.138,421.04,0,0,0.4,0.4,,,,,,0.657632,333.064
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk1-114-Ab_solo,observation-hybrid,25.258412698412698,true,,0.291725,0.019236,0.019236,0,0,0,0.833333,7,16.628132,0,0,0,0,0,1052.64,1093.138,421.04,0,0,0.4,0.4,0,0,0.030303030303030304,0,0.491224131619152,1.057896,358.93
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk1-114-Ab_solo,ml-only,25.258412698412698,true,,0.419713,0.15063,0.13858,0,0,0,0.833333,9,21.379026,0,0,0,0,0,363.078,409.465,-77.554,0.2,0.2,0.8,1,,,,,,0.479426,359.192
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk1-114-Ab_solo,legacy-region-hybrid,25.258412698412698,true,,0.291725,0.019236,0.019236,0,0,0,0.833333,7,16.628132,0,0,0,0,0,1052.64,1093.138,421.04,0,0,0.4,0.4,,,,,,0.764594,359.192
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk1-97-C_comp,rule-only,29.688390022675737,false,,0.632443,0.632443,0.632443,0,0,0,0.5,6,12.125952,0,0,0,0,0,1159.68,1015.174,-1087.906,0,0.2,0.4,0.4,,,,,,1.077722,366.297
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk1-97-C_comp,observation-hybrid,29.688390022675737,true,,0.706241,0.706241,0.706241,0,0,0,0.666667,5,10.10496,0,0,0,0,0,1362.715,1015.174,-1362.715,0,0,0.4,0.4,8,0.12307692307692308,0.5076923076923077,0.10310671119698096,0.20786342645486022,1.899366,366.297
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk1-97-C_comp,ml-only,29.688390022675737,true,,0.784878,0.784878,0.784878,0,0,0,0.833333,7,14.146944,0,0,0,0,0,370.032,155.961,-307.647,0.2,0.6,0.6,1,,,,,,0.477943,366.297
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk1-97-C_comp,legacy-region-hybrid,29.688390022675737,true,,0.740435,0.740435,0.740435,0,0,0,0.5,6,12.125952,0,0,0,0,0,1159.68,1015.174,-1087.906,0,0.2,0.4,0.4,,,,,,1.18287,366.297
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk1-97-C_solo,rule-only,29.688390022675737,false,,0.168433,0.168433,0.125886,0,0,0,0.666667,10,20.20992,0,0,0,0,0,405.795,376.776,-199.682,0,0.2,0.6,1,,,,,,0.720513,358.201
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk1-97-C_solo,observation-hybrid,29.688390022675737,true,,0.168433,0.168433,0.125886,0,0,0,0.666667,10,20.20992,0,0,0,0,0,405.795,376.776,-199.682,0,0.2,0.6,1,0,0,0.14893617021276595,0.005288098958308258,0.42180459112652197,1.183392,358.201
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk1-97-C_solo,ml-only,29.688390022675737,true,,0.332818,0.17335,0,0,0,0,0.833333,9,18.188928,0,0,0,0,0,1009.274,1104.098,992.471,0.2,0.2,0.2,0.2,,,,,,0.475389,358.201
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk1-97-C_solo,legacy-region-hybrid,29.688390022675737,true,,0.168433,0.168433,0.125886,0,0,0,0.666667,10,20.20992,0,0,0,0,0,405.795,376.776,-199.682,0,0.2,0.6,1,,,,,,0.827697,358.201
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk2-108-Eb_comp,rule-only,35.54839002267574,false,,0.350828,0.350828,0.233185,0,0,0,0.571429,10,16.878402,0,0,0,0,0,839.836,427.278,-173.798,0,0.23076923076923078,0.5384615384615384,0.6923076923076923,,,,,,0.867905,356.662
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk2-108-Eb_comp,observation-hybrid,35.54839002267574,true,,0.563908,0.505706,0.443194,0,0,0,0.5,12,20.254082,0,0,0,0,0,772.026,519.199,80.844,0.15384615384615385,0.38461538461538464,0.46153846153846156,0.8461538461538461,37,0.42528735632183906,0.2413793103448276,0.12988257416788165,0.12757290295941148,1.479232,356.662
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk2-108-Eb_comp,ml-only,35.54839002267574,true,,0.80969,0.658309,0.637209,0,0,0,0.928571,18,30.381123,0,0,0,0,0,225.312,276.213,114.784,0.15384615384615385,0.38461538461538464,1,1,,,,,,0.496761,356.662
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk2-108-Eb_comp,legacy-region-hybrid,35.54839002267574,true,,0.513518,0.388494,0.333363,0,0,0,0.571429,10,16.878402,0,0,0,0,0,839.836,427.278,-173.798,0,0.23076923076923078,0.5384615384615384,0.6923076923076923,,,,,,0.982752,356.662
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk2-108-Eb_solo,rule-only,35.54839002267574,false,,0.033262,0.01077,0.01077,0,0,0,0.5,11,18.566242,0,0,0,0,0,1169.23,799.558,-366.085,0.07692307692307693,0.23076923076923078,0.46153846153846156,0.6153846153846154,,,,,,0.907567,354.418
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk2-108-Eb_solo,observation-hybrid,35.54839002267574,true,,0.033262,0.01077,0.01077,0,0,0,0.5,11,18.566242,0,0,0,0,0,1169.23,799.558,-366.085,0.07692307692307693,0.23076923076923078,0.46153846153846156,0.6153846153846154,0,0,0.11940298507462686,0.005262330042797214,0.4651314710788834,1.564401,354.418
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk2-108-Eb_solo,ml-only,35.54839002267574,true,,0.1053,0.004775,0.003199,0,0,0,0.571429,11,18.566242,0,0,0,0,0,1026.491,891.802,172.481,0.15384615384615385,0.23076923076923078,0.46153846153846156,0.6153846153846154,,,,,,0.483189,354.418
